tokens,target
ACCECBCDB,10.584149864151488
DAAAACB,15.371092018571495
DCAA,13.525587126251324
CBACAE,14.325111196703471
EBEAEA,17.170182556443763
DDEEEA,15.041743503178388
DADA,12.10932965337865
DEDCACABDB,15.476839742382827
ACEA,11.006622405414381
CCA,7.579805146830205
CDDDECAA,19.206435215052316
CAABBBCDDD,14.237799744725468
CBAEE,11.177835775605248
BCECBAD,12.749757724392213
DBDCDBBC,8.351893776603404
BABAEAB,15.37074323414378
BCCCCE,9.243019967403036
BBDABDBCB,10.323055852333104
BECABACBE,15.563948580126663
DDDBAADECD,19.044432473509843
EEBBAACCC,15.334366924428133
BDEC,6.20344621969994
DBCBD,6.513447309128957
BBCAEBBBAD,16.099788770622677
ABAAA,15.550928561080731
EDAABD,12.0907006503046
CACE,9.46624192613516
CEEABEEAB,17.88781894255827
DDBCABDE,13.95225287636157
ECBA,8.796579389958826
CADC,7.714208264198751
BEA,9.565789225769763
CAEABA,14.56065578326446
ACABAD,13.495811683862524
AACDEBA,15.969165246487007
DEBDED,11.485492920866227
DCBEEB,8.139054921604648
EAD,8.461902566237383
EDBABD,10.097027533191877
EBDAEAEAD,22.54621100114718
ECAABECDB,14.28725867030859
AABEECBEAC,17.106783387132715
ABEADD,12.754814988037019
BCBB,3.926705398949914
BBDA,9.34331409597308
EDBEBCC,8.495852428116855
ECDDE,10.596475599104446
BACB,6.081932044965837
DEEDBACEC,14.850027140022515
CBACBBADEA,20.70157737130701
BADE,9.074230010110341
BCABBDE,11.14599372094935
AAB,6.808773801165355
CDEA,10.01201835005419
CBCEACEBDB,13.598708205127975
BBBAECDCCD,14.678575972202305
ADACAEDEC,18.215350211010417
CDDCDDCE,13.299825233456612
DDDCEE,12.518962713315355
BBEDBCC,7.731658056584852
EEB,4.018444895280882
EBAAEDAA,22.580329944400486
ECBACDCEDD,16.909844460806056
ACACACD,13.077438144179204
BDAEDBADC,16.021177359488615
ACBDAA,14.61413300873668
ABAEEAED,18.469883953748244
DBABC,7.959723685517193
AACA,12.220814324209458
CAECEDDEC,15.68008590500295
BAB,5.3429363173351785
AEDCCDA,13.733756593143656
DABCAEEC,15.862536569990601
DCABDDAEDC,19.02175644976181
BDEDAD,13.249471474283482
BAC,7.63598489401358
AAAACE,16.052051069884236
ABABABBAB,14.468879036097022
DECBBCBCA,12.69044330772231
DEDBDCECCB,12.312645349667338
CDA,8.778875270638725
DBE,5.917562250555488
EBADEDBD,13.05145082390279
BBE,4.013117476192116
DECBCEDED,15.329765734794568
EEDCBBAAA,21.32770034460826
BCBBBBCA,11.055603528033016
AEDBA,11.770943875190408
EEADC,10.240254964713666
CCDAEDBB,11.771436674051836
DECA,11.031600729796493
DBEEC,9.29872398021847
CCECBC,6.870573685684761
BEADDE,14.029245977411446
CEDBACB,10.304963528561922
CCAB,5.80585377462441
AECDAECB,13.892870644855599
BAACECDBB,12.78827605949839
EAD,8.55449748883283
CDEBDEA,15.022721366166111
DABC,6.4872529357074
BACDDA,13.558087263098237
BABDB,7.049955933194386
CBADEAAC,18.77016113536871
CBCA,8.283063268510405
CAEEC,11.261077548904098
DBEB,5.30087552538582
BBBAEDEAA,22.166704506196357
AABECDAEA,22.989389248287637
AADEAAAABB,21.940102770525097
ACDCE,8.684760217806264
AADDDBC,11.021893188553843
ABDAB,9.103042887170881
CDE,6.085529924960948
BAADAADECC,20.40670355894325
CDACECEEE,18.611174533536555
DCDA,10.339371300859373
AECCAE,13.692359371978826
CCEAC,11.94914971703563
ADCB,5.370912430984283
EBB,2.611578926054632
DCEBAE,12.385164482155597
AECECBB,8.038066956797337
EAAC,10.629941617459648
DECACEBE,15.167101017928138
ACAED,12.09919900381021
CCACBCA,13.4651844455793
ECDCDC,7.93332346037372
AABD,7.440028934167857
CEDBCDC,9.110078267158963
ADBEDBD,9.978086419358302
ADCBBB,4.269010147055042
CEB,4.254007741598827
AADEEBB,10.96593262531434
ABCACE,11.675905426466327
CEBABCC,9.968848711810766
EDC,4.637886267703948
AAACD,11.558829212393633
AEADCAAEEA,26.847739814691906
BBAECC,10.185371052297413
DBAD,8.861093368451085
ABAECED,13.64212385442904
EEDBEAEAD,20.38706524349526
BEAAEB,13.106341292508947
BADB,5.844456968815405
EEBBDBDABA,17.928321408572188
DCBAB,8.636720942811493
ECBABAEB,14.220873368188778
ECACAEDBE,16.381668516657466
CDBA,8.536646816134606
EADA,12.601532573370552
CBBDA,9.53615740279152
EEAACEDBC,14.276549354595822
EDCADBCDD,14.629354729099134
ABDCDECCDA,17.600779573561642
AAC,8.811628345264026
DAE,9.795201784286819
AADAE,13.915425900663733
BABAC,9.762426066380261
ABEC,7.586755429179678
BEAB,7.867245358989271
ACEACDEDA,20.114881943592852
CAEEDAC,15.35466217365174
DAAB,10.228304981292858
ECDE,7.432210486591876
ECBEE,9.88397275657047
CBAEABEEA,20.175475600498217
DBB,2.7013352475243404
CCECAAD,16.619899693935455
ACEEAAA,21.466382964578703
EBBEE,9.170607921246017
CBDBBAEE,15.500137304500495
ACCDCCE,10.25600770131783
ADAEB,10.197051450334945
ACCDCA,11.91611896657451
DADE,10.86847147150965
EEC,6.904430688946472
DCDCAEEDB,15.724829118952028
ECBBEEECBD,14.399224022756
CACCDDCABB,14.322702030602905
EEBCCDDEBC,14.46891387269415
DDE,6.56962159914909
BADA,12.158427829809948
DABEAEBBD,14.331236078771814
ECDEAABCAE,21.61612711453048
AEEBCBC,9.479731653206308
CEEBBDA,12.310219332548725
CEEEACCED,17.447986330112272
DBC,3.1742478026254797
EAB,6.617573719236469
DEEDDBD,10.769183799217158
ACDBAAECD,18.082611814247915
AECC,7.231468702347205
BECD,6.816919290903634
CEDAD,10.928437366177729
EACEAACB,15.552199813377147
CCBECBE,10.347834853280375
CCEBBEACCB,14.034708095593443
BEDADDBBB,11.685693661941631
ACABEBDDA,17.691713624147358
BCBADC,9.595057621723713
EAACCDECD,15.01437194476643
EADEDCBAC,16.016708205265846
DACEADCCC,15.158487423979878
AAAAEBECE,19.327956691642374
DCADCA,13.301210977366722
CEAD,10.268706001410191
DACEEEB,12.892579188934159
AAAAADED,20.132966293159132
BDCBCBD,7.784744538403093
CBDEDDEDE,16.988705203895893
CCECCBC,8.076945555740712
EAAAEABEE,21.33263575314505
DBEECEEAED,20.38946850089657
BBABB,5.310770446893889
ABDABBCEA,17.254060979164773
ADDE,9.386277206759637
ADAE,11.18073780602279
CDBBDE,8.670008227168186
DBEADCBEDE,17.012416478204482
CDBCBAE,12.205804242568119
BCDAABBB,11.563855141761767
CDAECADCA,20.058918714241738
DEDACDEAD,19.124669378809397
DDDCEEABC,15.670211810583638
BBCBAB,7.891175472133881
EABB,5.873516435111669
EACA,12.365671594547903
ABDADC,11.247496506370942
EBCECDBE,12.42424243802591
ADCBBD,7.242414550453991
DBCABD,9.603407218189691
BEBB,3.514808009124373
BADCA,12.863776021310342
BEECADAECB,19.24232816952799
EEDECDEA,18.02858475789661
CBBEBEC,9.457388460022683
BCCACCB,8.881520014673974
DCCDCBB,6.148674652905031
CECBAAAACC,20.565827555945635
CADDBBC,9.049739977296317
AACCEAAC,17.551894092812482
EEBDA,10.678758537203526
BDBDABE,12.343215049640515
BAEE,10.569425217101006
CCABEEBEBA,18.900899362296823
AABBDEEDDA,19.892946254454596
BDEBE,8.462547864546902
EBEC,5.9991262836451416
BCC,3.4279089955448914
CDEAEEECE,19.290203399773613
ECEEECCD,13.684032621205732
DDDBBDDAB,13.47642212524472
CBDDCBD,8.448744177167011
EADBCE,10.795002380552235
BCAAEABEAC,22.87019554884072
BCCEDEBBE,12.938116525896707
BDDEEE,13.132236066784284
DBCEBB,6.575222750334722
EDA,9.609000441378205
CCCCBC,5.389720164442895
CACBDCDAA,20.116587896686287
EECEDEDE,15.598557378100503
EDCA,10.67304989725713
EABC,7.059044008103716
DECD,7.44209774605153
BAD,7.102040597300083
EEC,6.5073783120016016
AAD,9.489883608470683
DAC,7.662414210995046
EDA,9.590357403676567
BBCCCCBE,10.525315296628834
CDADDDE,13.7379947249735
ECCDCACDC,14.316122391243482
EEBEEBE,12.173371434635303
CADCDCCD,11.18876733455372
DDCA,9.866430305982288
DBCBDCCE,10.432447739392144
AECEADE,15.801442334216073
DCEEA,12.979264111000425
ABEDAA,16.662801010760173
ACEAABCAEE,22.542413870078054
ACEECCADB,15.130412800317195
BABEEEED,16.240372913778145
DEC,5.5325175781376394
ABDDDEA,15.801557244262264
EECADBDEAA,22.63521849213119
BECCEAEDE,17.667142724767544
ECB,4.233790452103605
EDEAEBCDE,16.146152005523835
CDEEBBA,11.536522562959728
AECACAE,17.18218114540585
BDE,6.76005423453193
ECDDDE,11.951163656025205
EECAEB,11.09834204666833
DCEAEDAEA,23.319687009127712
DCCEBDEECA,18.962769296612063
DBCBECEB,10.675868553194087
EADDBB,8.206332511590912
AABAAECCDC,17.74384880350586
DECECCEA,16.520130402701774
BEBBD,5.1233619639781836
CAA,10.471916945534847
EEABBCDBC,10.373192791745641
EEADCDA,16.219327406276875
DBC,3.9111260890803417
BEAECCCC,12.999718792098145
BCEEDEAAA,23.54619323338346
EADB,6.940022151343191
BDDBB,4.707189082417136
EDD,6.098768503671289
BCCCCED,10.369422856111171
BCEBC,5.4522292317508985
BCDADCEDE,16.993850775345972
CCABDCD,10.184506504817984
BADBADBCD,14.302025943522175
ABCD,6.417727447210569
DAB,6.403466775015032
AADEECCE,14.815919775658186
ECBC,5.199255852275782
ADEDEADAEB,20.436722433431648
DDCAAD,13.838826282658353
BDCECBDADB,15.945917418762292
BECDADDCE,17.217063300826286
ACBDE,9.29926895722018
CBCDAE,12.33958463909561
DADBCEAE,16.86669349336023
ECD,5.176733768817951
EBEADBDDBE,16.098402416528533
EBCECBEABD,16.85251154176771
BDBABE,10.47788788530883
DBDEABDE,15.672846866748358
CDAADDEDC,17.318999314534125
BCEEAECD,14.965571612078325
CBEEEEAADE,23.08511203692349
BDB,3.6277888921210457
CBBAEBE,11.918968311433783
ADE,9.70709351299003
DACBB,6.160498781843011
CECDEEBC,12.376118083351463
EDBECBCCC,10.538043576437499
BAAADBD,13.64403297024052
DDB,4.158764213901746
DAAAED,15.685239233524703
BEC,4.985115252711915
CEDABBBBAA,18.24769153381952
DAECDAC,14.854404834528744
CABADCDE,15.324734686301092
BBDEAB,10.495353306822931
ECEEDBDAE,17.64424451469238
BEEDBBEBB,9.664387078703122
CACBEAAEA,23.447929293965423
ACADEAE,18.517095630568274
DEDECA,12.626296403971176
BCD,4.199589563141896
BEACAE,15.57377647866
EDDDE,10.226529656466308
AABAAAD,19.28978773521048
CEA,8.894591322255518
CAA,9.963123069274658
CCACBCC,8.97803743352244
CBCABD,10.043726775347082
EBDBBCAEDB,14.416041260707022
EDB,4.492156517838651
EBB,3.8929500232832397
BEDDBBBC,7.547813975698533
AEBC,5.9860029891171935
BEDCABACEE,20.276534580083204
CBDAA,13.911818434244461
BCABEEA,16.570627117483706
EDCEDBE,12.520372217757924
EADDACDBD,14.943093730793121
CBBAEAEAE,22.563991987346583
CACDCC,8.480550729356253
DBEAEAECBC,17.19407654823209
ADE,8.083649450272766
DBDACB,9.72527523267787
BDBBB,3.738374643481911
BBECAEE,15.23415039791283
DBBD,5.274995987421827
DED,7.486318608351215
BABCADC,12.825073811115795
BACCAEE,15.354826867833749
DCAEDCEBCE,15.376293669746987
CAAABABACE,21.21836627778242
DDCAB,9.000603581741498
DCAEBCCCD,12.94367017837892
ECC,3.8853381916091676
CCCEDBCDAE,18.34016752347674
CDCDC,7.059536687896113
ABC,5.5099647346777605
DCDCE,8.634915166029531
BECDEB,8.163946322888393
EACDDDE,13.459498955119809
CBDCCADEC,15.844150940247138
ACCEEBBBEE,15.618184017121877
ADDADEDEAB,20.313140590339806
DBDBEE,10.839075926121438
BAEAEECD,16.23929746991775
ECCEBBDAC,13.990248237480017
ECAABD,12.080816515802109
ACECDBCBE,13.367408186502749
CCAC,7.691460895394782
ACCEAEEEDE,20.74490560092379
BCDECAAC,17.03622265307755
CCBABDE,12.1985233349412
ADCD,7.783534609392794
CCAE,9.613476406611579
DDCBBEBDBE,12.780797832165456
CCCBED,9.765741448760814
ACCAABDCE,17.6999508859957
EACACAD,15.2612387934054
CBCCCDABAA,20.297359056372557
DAADAABE,18.831191592566523
EECBEEBAEA,21.335197818149165
BDBEBD,8.637871314183734
CAACAEEDD,18.913834541462368
EDABBE,9.492668774483082
DADCDEDB,12.974071475236025
ABB,3.5136894509008707
EDAD,10.682761490203093
CED,6.305027289701105
EEEADCE,14.434887804843235
CDBAECADE,18.621741811751413
DDEEDCEABC,17.762846896407385
DAEBACEDCE,18.360922232066226
BAAECDBEBA,17.94716583213706
DCEBDED,11.451589192018458
DBEAAB,13.341301945115113
ACCAACECDD,18.098310127015658
BDEBBD,8.361833258432753
ABDBEBE,11.372229347808773
DADE,10.632492332496271
ABBD,6.235833383741697
ACBACBADBB,13.55945402123219
BECAC,9.467631232129467
EBBDCDE,10.457126144609225
BAEBEBCEDA,18.814898082560713
EBEAEB,11.350303822051199
EDCCABA,14.555013857806582
BADECAE,16.56435336042516
ACDEC,7.982552258275248
EBBCEBCECE,15.33232845351127
ABBDB,5.814918075524044
CAEEEEA,18.038561485071106
EBBE,5.916685692160677
BCBEAB,9.828620753456585
ABEDCADECC,17.350717082567684
ECECBEDB,9.715812142284484
EADADDECB,15.044697639465806
BCAB,6.4714027785306385
EBEBC,6.239368165369963
DDCCA,10.885515732198574
DDCCEDA,15.028585460800903
BEBAABEB,12.75006618036874
DACDEE,12.830309074013792
BEEB,6.578223593455235
DDDC,5.520829542106529
DECBC,5.634297194932482
EADE,10.693691182070566
DBCB,3.3851831773324212
CBAAAA,19.018528076116308
ACADABC,13.145739515736722
EDCBACBA,14.010491031723408
CCBDEDC,10.388180457707122
DBD,4.395568255742128
DEC,5.710734302240178
BEADDADAEC,21.429427493256856
AADBAD,12.285405176241396
BEDBCADBC,12.458075853359794
BEDACBDBDE,15.802825516446836
CEDCBBDAAB,17.667000250407376
DAEBEDEAAC,21.684580370579564
EDDA,11.42806329979811
AACABDA,16.679367640258953
EBEEEAAA,22.609305743267353
DBAEEEEC,15.94715500971754
BDEAD,10.683147116185282
CABA,10.373802188139681
ECEBDEDB,12.136646032933545
DBDEB,6.284206870142308
EED,7.187488123231516
CDE,6.564775405961714
BADDA,13.079975713659675
CABBDADCBE,15.939874000349993
ABCCDBA,12.635899088595998
DDA,8.890151987891775
DBAEEADED,19.28445617976893
DEDBDBB,7.801048122771601
BDBDD,7.46016529385582
BBEEA,12.439265157074951
CBB,1.6108846718512035
DDEEBBEEBC,14.311979954953568
AEDBCBECD,12.791846575204573
DDACCACABE,19.427244423791656
EED,6.6151053998920775
ECCC,6.1275527082915415
ACDACBCCEE,16.843354602174283
BBCDBCAE,14.150374508590398
AEACBEAB,15.25879503847498
CCEADE,13.307837386570613
CCEC,6.24907420526685
DCDAEDCEE,17.212903868775474
EBCA,9.018718534396854
ABDEBCE,11.800251388616651
DBCCEEB,10.55806714436906
DCDBCCAB,12.176019682987164
ABDCADDDA,20.160814871362366
DABAA,14.072615112188025
BEADDA,14.74469575035121
CBAAE,12.743287436841348
ABCEDCBAC,14.435571098235247
EBADBADAD,20.389599525631713
DBEEDEEDDB,15.97364407001421
ADDEB,8.35403665587844
DDEDCAAACD,21.041402220823652
BDCCADA,16.38139797716078
BCA,7.5901729818999835
ECE,7.615836854689739
BCBDA,10.210907855381292
DCCDAAEBE,17.980901344534843
DEEEC,9.985299206990106
CBCCC,5.839455796651407
EDACEEDABE,19.60344858128023
EEEDAEBB,14.03015130500208
BEADD,10.99963470380709
EECCCD,9.719646741917735
AACD,9.212449074952907
EDCD,7.039050600542163
DBE,6.5559243847992565
EABBE,8.930210467970655
CCAD,8.926319932621857
AEACDCD,11.373387427263363
DDCB,4.410509826768434
EBEAC,10.447606365423391
BEA,8.740816336186175
DBBABDAE,15.898682367392087
CEDBECDAD,16.863945780879593
CCBBEA,11.408919708071037
EBDDBAAEA,21.91838361906981
CBDEAEE,15.610042082561504
ADEBDBEBCD,12.559005729437104
ABDDBAABD,16.26247897248242
BBDADCADAC,20.738913015619563
BDCCAAB,13.193193879009037
DEDAADCC,15.810594071284953
CBEDBCDBA,14.426372463174504
ACECEEED,16.208335237838615
EAEBED,12.769901156609002
ADACCABCBD,14.639824791306962
CBADEEAD,17.540775588709618
BDBDCCC,7.97891290370262
BEAEDC,11.539037588335567
ACEBCBC,8.12412989824524
EBCBCC,6.6157129299955475
ABDCEABBB,11.738700957338875
EEAEAEEE,19.79532971239069
ACBBACCCB,10.360833104295345
DCC,3.9116127950049706
CEACBBDBE,12.866291652620772
BBCD,5.4687460079355485
CBBEC,7.248127854610864
ADCAADAE,20.90333820108218
ABAEAAAEAD,25.128429217264134
DEBDCDCE,13.226920118560942
DCEEE,10.760017678643896
BDEDEA,15.113648903396289
CDADAA,17.510260258722504
CEAC,8.887302358918838
CCCDDC,7.905701298766183
BADBDCBE,11.503275243412922
EBBCBDECD,12.39895595123261
DDADABAD,16.630026865089437
ECD,5.832855083426471
DCECBAAEC,17.262837848505523
BBDEBB,6.230779235188494
AEB,5.004841881245578
ECCAEEC,13.496334979740498
DADDDB,9.268291214441952
BDBADBEEB,13.245199770730098
DDAACADCAB,19.76953418242636
BDBADCABCE,17.38434094581561
BCBAD,9.712659167010752
BBEBBB,4.9153627808336875
AEBE,9.174945692848521
AACE,9.52795045495671
DCD,5.476969590347046
AACEAABAE,22.360746641766912
DDBB,4.0788172792204715
DDADBD,10.430810879539427
CAAE,11.752260584530504
ABCAB,9.07467534467597
ABAD,8.567017725852866
BABE,8.54550755470412
BBCBED,8.591926405236611
DAE,9.869859537292175
DCBA,8.470891374356324
CDCAEECDAB,18.97963426923885
ECDDAEABBB,14.723393007060018
BEE,7.497610342010023
CEEAEEAE,20.07603664825811
AEA,10.227978774376645
BBCAEEDC,14.774101983837639
DBBECAC,11.580911758834235
ABBAD,8.597129290354903
ECAEBABDEA,21.190904070197725
BECBBDCD,10.184308388471655
ECBACC,8.56839003313076
ECCEEDBB,10.245018316490327
BABADA,14.650631268105654
EAECE,11.903646651764971
EDB,4.449443048171017
ABACEDBBBB,11.17935802935402
EECEA,12.789045255858861
DCBADAAB,15.747104334452626
BADB,6.715504846065039
EECC,6.334460014349536
DECBECDD,12.831827011518302
CDCCDABEBE,16.369482498676998
DAAAB,11.940944092787584
BCACABDDDD,16.52971811083147
EEECCEDABC,15.1528229996386
DBBDBD,7.642224820317827
BDEDABCB,10.631248603265266
CCD,4.830234921667007
CEBEDBDEBE,15.68046608930413
ACBCABCC,11.129647661821004
DDA,8.691964392331839
CDACE,11.052555306041537
BBECED,11.062406336848735
CBBD,4.528340848807326
CCADBBCD,10.00559249093786
DBDAED,11.981673780433214
DCBAAEECCA,20.510128621995175
DAACECCCA,17.57645894514244
CBCCCBACD,12.698317313033106
EBAB,7.0344262889252755
BEBDDAD,14.28321657144023
EEBDA,10.95055930048921
CDACEBDDE,15.629017369345709
DDDCCB,7.236374486737848
ABAADEAABE,22.90898556001933
AEBBBDA,12.766617521969597
DEE,8.077157634035617
BBAEEBCAE,17.772492888696167
BDBD,5.863665142451501
AECDC,7.865110478445425
EDE,6.563127801358159
CBCDAEADEC,20.089917783297306
ECDDACEC,14.39818730757265
CDBBA,7.618143087445025
DCE,7.142860348798255
ADEDAE,15.80028125368498
DCEDCECEA,18.135942128735618
DBA,7.299331119828238
BDEBB,6.077967911165381
BBBDAEABA,20.006398116626396
AEDCDBCEC,12.698253535873055
EBEDADDCB,13.977862580378027
AECBADBBB,9.659635029547784
ECEACA,15.502436134529999
CBAB,7.473456168039494
DDEA,11.395200811484257
CEBBDDE,10.488125882935895
ABECAED,14.208395126424296
BBEECA,12.669300731236087
EBC,3.924765929252509
DBEC,5.918417704936909
EBCAAECE,17.022276082785577
CBCCEADCD,14.650276292866492
EECEE,10.148816840467699
ACAEAEAA,22.8554749976637
CAECACDCDD,16.471242664853285
EBDCEECD,13.436671150337414
BBCDE,8.088487159366798
DBBDCEEBE,14.14101810523111
BEAAA,15.805302261707123
DDBB,3.1599229761205194
DABAD,11.216829161431122
EBCABCADEC,17.58838105162513
BAB,4.8373123206745845
CAE,8.857966646331029
EAADBB,9.030766447129457
CCBBDDCDC,11.060129523601498
CCD,4.8634893912920365
EABADCCD,13.349777531134418
CBBBDC,5.66554882348261
AAEABBBBE,12.55435914690603
DDDA,10.597285990458154
DBDBBC,5.754776685873883
BBC,2.5641096151270886
DADBCED,12.50913004240013
EEDB,5.692613069481377
ABACDEB,12.019928144508631
AADBBDA,13.409157764103476
ACCBD,7.129900605297432
CEBACDB,10.370348464672073
DCDEEDD,12.62369706986704
AEBAAA,16.886336536912225
DECC,8.02203250547989
BCACEAC,15.011178135328267
AEDD,8.559400954755036
DDDBEADDAA,23.85758410189921
EBCBDCD,9.062247217232734
ADEBDEA,15.106935913383918
ADDECD,11.399432429193675
BDCBE,7.439591093784814
ABECBAD,12.935864010562232
ECABEAAC,18.08133598626036
BABACCBBC,9.538805220560302
DDCDEEA,16.942177977309797
BBABBCAADB,16.52940714177499
EBECBD,8.500438322319573
BADBBDADBA,19.436766123020423
ECDBAAEDAE,23.422049221751195
EAACEBDCEB,15.236955543423589
ADEBA,11.476022896336055
CBAEB,8.360015926925636
DCDBBECB,8.41210767036819
EDCEEEAED,20.55019645389552
DCBBAEACCB,15.714632058171965
ECC,4.830153693381396
ECDBEACB,11.839508259697956
ADB,5.517131955716436
EBBADDBBC,11.218491822163552
EBAACB,11.06728889399719
BDADBCABC,13.184513508094167
EDEB,6.5700374239799135
ABCEADD,14.629431558028585
AEDB,6.797808197364512
CDDACCEA,17.537070485435514
ABB,3.9175637541360944
CACBAEBB,11.632698268438947
EECABD,10.032345827148495
ADB,5.268194609423788
BDAECD,10.664426417602325
CCEDCABBE,14.776008293713648
CADBCA,11.328876441854618
AABBEEE,13.491705393886102
DCDBDBE,9.675258346456282
EECCBACBD,13.711581551440888
ECDE,7.866773005269143
DEAE,10.744029026742538
AACDA,12.609388776195807
AEBADDEDEA,22.539442404826225
BBADECECCA,18.76471580252439
CABDCDACEB,15.720098934006113
BEDEBDEAAD,21.344992278554223
DDAEDADDDA,23.139062697897387
CBBBEDAAD,18.401335895440717
EDECCEDC,12.382104701795761
EAED,9.68327818261456
DEDCDEEEBB,14.502469176751669
BBEA,10.482782826182982
BEABAACD,17.13533448898814
BDBEDCA,12.4694156946729
AABEACD,14.635006152602388
BDCAEBD,12.440255344107818
DCA,8.165208619463234
ADBA,10.038720499709685
DEDCAA,15.261993324269225
BBCECAAA,19.612138302512697
DECDDCD,11.281916882826366
BEEED,10.867033053337215
CCCD,5.556687693924371
DEECDEBBDC,13.57500284730184
EDBEE,10.157618291945617
BCA,7.4699911042552305
ECE,6.4719648859039784
BBDCAEEDD,17.67790266971575
ACEDEBECC,13.668637511717652
EBDEBDCE,12.612902096703408
CADCEDD,12.723081502633933
AABB,6.028666269678381
ADCCADBAE,18.80840834843875
EDCEED,11.96836216325666
CEADDECEB,15.078330782790307
DDC,4.916776995265031
ABCAABB,12.300277489085197
CABBAAC,14.493187644584967
CEB,4.2090386040405114
BEEDCCDBC,11.6354071168412
CBAADECC,14.66691854076953
BBECCCCDAC,15.482375901497415
BEB,4.47206666497163
ACDADB,10.69408513729367
BECBC,6.091001677214308
CDCB,4.599220764265428
ABECCACDDB,15.853597863346101
BAABBCED,12.672567420671987
AEEBE,9.14425575731753
CEBCBECE,12.18569092080172
CBA,7.7379626473949825
BDBABCD,10.901878588321619
DACE,9.547992400859707
EBCB,4.156005256303358
CDCEACBC,12.083792541051716
EBDAB,8.079449149333765
ACCC,6.28561210511812
BCA,8.361988464641646
BBDBBEE,11.506746244436078
AAAA,14.809652688102453
ECADBBBBBA,13.529094214930723
EDABABCEDC,16.719700566710653
ADEC,7.385411213881123
CAEAD,14.019270697644412
EAB,6.737236562605986
AEEED,11.380504531806988
AEABCDA,15.235338436528187
CCABE,10.800791830515175
BBBAAABA,19.62337839299524
DAAAADEAC,22.072357105537968
EAECDD,11.657485935777666
BDB,3.4408247420606073
DAADEAACA,23.084139792990833
EADDADA,18.44810194490324
BCDDEDA,15.086063086046618
ABBA,8.558708078638784
DCAACCB,10.30884957102329
BACACB,9.504244989528512
EEBB,4.992367323984462
CBC,3.182434086635207
DECCD,8.020165200444572
DEE,6.7759542168908515
BEEC,6.796999623459693
BAEBDCBEE,13.403918311759519
ADBDACDAB,16.102066850176644
ECA,8.860506606183089
CBA,7.5425906129118605
DAB,5.751674473935877
CACABBDBC,12.06853371449341
BCADDDADBA,20.25756410176531
AEC,6.603334652992835
DAABDCA,14.867299022836828
BBADBAD,13.420380050916268
ABCCAA,15.460366967874435
DAED,9.195124936055862
BEACACBBD,13.383845815989002
DCCBECCED,13.966896768842627
DBACCB,8.000991961531987
AABEEAEEEA,24.291995280829124
ABEDABCB,11.678806839326374
DEBADDB,10.604870284807896
BDEAAB,12.717300795505842
ADEBDB,8.08652717167461
EBCDDA,13.227032383651746
BCECECCBA,14.855604876327645
ACEEBA,12.615825726702326
DAACB,8.434064739907045
DDCB,4.013047349534528
BAEEB,8.91532428820943
BDBA,8.795834024846565
AEDDCC,8.939152248240735
BCEECBC,8.453472304605611
EACECEBE,14.823061638127173
ECCEDEBD,11.819582510849461
EADEAEBCE,16.486547582492705
EDDECEDBEE,17.18860863967644
EAEDDAE,17.48524422980669
BBCEAECCC,13.481978796427466
EEAC,9.826731754442516
BEAACACE,18.431643263885896
CEE,6.212222503961319
CEADDCC,11.987680962115455
ECECECBEBB,11.516276359385826
DACCDDDBA,17.011875315027204
CAAADDCCCA,20.349804262304403
ADDBADC,12.472414125102718
BDAAEA,17.39160492804159
CEDD,7.535774519455415
DEBAE,12.097115637884325
BBB,1.5005953213389738
EAEEBB,9.463381103494443
DAEA,12.536803084242703
BCDCAE,11.840791082912439
CCEC,6.517178733221136
DECAEBA,15.81700498187747
AEDBDCEEB,12.994979160460964
ECEADCCD,13.153610675633262
DAAB,9.624651151647992
AEDBDC,8.737252348537734
ABBC,4.906404756319369
CBCCCDBE,10.686764600920547
BDAEAEDDA,21.447189660977326
CEC,5.187477231242772
BCCB,3.5515802934970666
CBD,5.143755255040617
CECCEAB,12.671289446941673
ABD,5.521414957178179
ADCEEDAED,19.182776111264722
BEBAEDCE,15.924331534483276
DCDDAA,15.012845376119946
BCACCECEB,13.65192499603694
EBEDDEEA,17.711941749229826
ACCCBDBEA,15.72471347142823
AECAECCDC,14.099476078774213
AAAE,13.420760495940465
CECCEEBD,12.762668860453028
EEC,6.062386743955578
DACBADDAD,18.69263551186488
BBDDBDEC,10.778312115728342
DCDCBC,5.916748107483969
EDBAC,8.815342367456767
AEAEBDACDA,21.524926083991282
CCCAB,8.341565411159761
BCCDEEC,11.520400376114146
CCCAAAA,21.571306487407583
ABBDBA,10.139476569043959
DABABBABC,13.514440136940884
DDCB,4.295885649854448
BADCDB,7.959506792112971
BADEABAB,15.21235687745702
DADABBABCC,15.45805809017752
EEEEBDDC,11.74622352768329
DCDAADBCDC,15.493326508687973
EDADAADDAC,22.585795129569643
BDEECED,12.580102458972744
BABDAEEBD,15.18483254373138
BCEAAAED,20.573077899243344
AEADCABC,14.546654814153055
CADBAA,15.282144583807632
CCAD,8.983562757423783
BCB,2.4974630556382587
ABCDDBBBCC,10.465784615531879
BAE,8.194684389084774
EAACDE,14.06366036785644
BBCDBCCD,9.757098242994005
ABEAAAACE,22.50305551496912
BADCDA,14.443812560313003
ABBEBECCB,10.072948517180281
DDDCD,7.312025150599973
EDAB,8.83644673874918
BCDEEAA,18.142515044963808
BBBCDDBCB,8.52707025432353
ECCBED,8.922492920180822
